0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.4427,1.0076,0.0229,-0.3655,-0.1245,0.2803,1.687,2.3893,1.3435,-0.407,-0.0693,0.3552,1.4046,-6.5802,0.0916,-0.4517,-0.0767,0.3999,1.8626,-10.229,-0.1832,-0.3977,-0.0989,0.4221,2.2595,-11.4885,0.9847,-0.3335,-0.0713,0.2981,2.4046,-11.5725,1.0,-0.3076,-0.073,0.4038,2.3817,-8.1069,1.7634,-0.2241,-0.0264,0.2937,2.3588,-9.4656,1.8779,-0.2329,-0.0378,0.4915,1.7634,-8.5725,1.4046,-0.1833,-0.0476,0.3989,1.7939,-10.6565,1.9695,-0.1711,-0.0186,0.5457,0.0,-10.4809,0.6183,-0.0996,-0.0171,0.3835,-0.2214,-8.5344,-0.3053,-0.0408,-0.0186,0.4604,-3.5878,-5.3282,-0.374,0.0435,0.0081,0.3486,-2.458,0.542,0.8092,-0.0347,-0.0569,0.5225,-1.2519,-8.3206,0.2061,-0.0886,-0.1028,0.5977,-2.8702,-11.2214,-1.0916,0.0049,-0.0754,0.4978,-2.1298,-9.6794,1.4198,0.0686,-0.031,0.4307
-0.1374,1.1756,1.0382,-0.3865,-0.0728,0.2498,-1.5725,5.8168,2.2214,-0.4312,0.0164,0.2539,-0.5573,-5.6565,-0.7099,-0.4514,-0.1858,0.4819,1.1374,-6.1145,1.7557,-0.4048,0.0281,0.2246,1.4046,-9.458,0.8473,-0.373,-0.0828,0.4048,0.2519,-8.2672,1.2748,-0.3303,-0.0642,0.2859,1.0687,-8.3817,0.7939,-0.3462,-0.0349,0.407,-0.0687,-9.458,1.4885,-0.2949,-0.0413,0.3792,0.3053,-8.9618,0.3282,-0.2524,-0.0459,0.3752,-0.5878,-7.7176,-0.1756,-0.2563,-0.043,0.4338,-0.9008,-9.2366,0.9847,-0.2317,-0.0605,0.4917,-2.374,-10.7557,-0.7786,-0.2336,-0.0054,0.543,-0.5649,-18.3969,1.1679,-0.1555,-0.0288,0.4678,-1.2901,-18.1298,3.5878,-0.0967,-0.0327,0.5142,-2.2366,-19.084,4.4733,-0.032,-0.0168,0.4514,-4.2061,-20.5038,0.8244,-0.0027,-0.1013,0.4238,-0.7328,-26.8092,1.4962,0.0945,-0.1194,0.3621
8.2977,-8.5191,-3.2443,-0.2646,-0.3953,1.4304,2.8397,-7.3664,-2.8397,0.0203,-0.0862,0.5137,1.2824,-1.7863,0.8397,0.1384,0.1077,0.0837,-7.0382,11.3588,3.9618,0.0281,-0.0415,0.3945,1.3511,-3.9237,-1.6183,-0.1106,-0.2546,0.9351,5.2214,-6.3282,-1.5496,0.0474,-0.0603,0.3755,2.3282,-1.2137,0.8702,0.1052,0.0481,0.1875,-7.6183,12.4351,4.2366,0.0249,-0.0217,0.3894,-0.8168,-4.5802,-5.0,-0.1267,-0.3748,1.0703,8.4885,-7.9542,-0.7405,0.0754,0.0391,0.3103,1.0992,-0.7099,1.2519,0.0884,0.0281,0.2622,-6.5191,13.9389,5.0611,0.0576,-0.0107,0.3286,1.7557,-8.458,-5.6412,-0.1592,-0.3269,1.1565,4.1298,-3.8397,-0.6183,0.0605,-0.0359,0.3557,5.626,-5.3053,-0.3588,0.0945,0.0286,0.2192,-7.2061,10.3359,4.1679,0.0874,-0.0112,0.2932,-12.6336,7.2061,-0.7863,-0.0981,-0.3296,0.9058
0.8168,-2.5267,-0.8931,-0.4429,-0.0786,0.3503,3.0382,-4.2748,0.1679,-0.4214,-0.0745,0.3093,5.0611,1.5954,1.3817,-0.3511,-0.094,0.1152,4.1069,0.0916,1.6794,-0.4487,0.0618,0.4294,2.8702,-8.2901,1.0076,-0.5259,-0.0378,0.4644,-0.1069,-15.7328,-0.0382,-0.4756,-0.0745,0.481,-1.4504,-21.3053,-1.8321,-0.3506,0.0269,0.3335,-1.8092,-15.5725,1.8931,-0.2373,-0.022,0.3704,-3.0611,-14.7939,2.1679,-0.2046,0.0593,0.3909,-2.8626,-16.7023,0.9542,-0.166,-0.0837,0.4907,-2.1679,-17.2214,1.8092,-0.0828,-0.0208,0.408,-3.6947,-14.7786,1.6412,-0.02,-0.0757,0.4653,-0.9695,-18.7557,3.0229,-0.0132,-0.0454,0.4429,-3.2137,-22.4122,-0.374,0.0801,-0.0571,0.3674,-3.6031,-21.2824,1.1603,0.1938,-0.052,0.324,-1.7328,-21.313,1.3511,0.3159,-0.1921,0.1763,-0.6947,-17.2366,-3.7099,0.3845,-0.1284,0.052
1.1679,7.084,2.0458,-0.564,-0.0117,0.5876,0.7786,-18.9542,-1.9389,-0.5588,-0.0969,0.5229,1.1756,-20.9618,-1.3435,-0.3657,-0.0735,0.1548,1.4504,-2.542,-1.0687,-0.2424,-0.0215,0.3264,-0.084,-10.4351,1.2366,-0.3064,-0.1064,0.5332,0.2595,-9.2672,-0.0076,-0.2588,-0.0122,0.3525,-1.1756,-12.7099,0.3817,-0.2344,0.0266,0.532,-2.4275,-13.9389,0.3588,-0.2017,-0.0583,0.541,-2.3435,-15.9313,1.4198,-0.1199,0.0349,0.4167,-2.3893,-16.1603,1.3206,-0.0525,-0.083,0.4802,-2.5802,-15.2214,2.9618,-0.0151,-0.0378,0.4355,-3.0992,-16.3359,0.8855,0.0493,-0.0645,0.4172,-1.687,-14.0458,2.1603,0.0959,-0.0957,0.377,-2.9466,-13.3511,-0.1908,0.208,-0.0759,0.4033,-3.4122,-13.7634,1.9008,0.2461,0.0071,0.282,-1.4427,-11.458,2.2519,0.2981,-0.1243,0.2712,-2.8015,-8.2519,3.5573,0.3516,-0.1902,0.199
0.0382,1.8931,-0.7099,-0.3538,-0.0386,0.2954,1.2519,4.145,1.4733,-0.4429,-0.0471,0.3684,1.4122,-6.7176,-0.7176,-0.4944,-0.0986,0.5078,1.5496,-12.313,-0.8702,-0.4189,-0.0508,0.2856,0.0229,-6.6565,0.4962,-0.3113,-0.0132,0.332,-0.313,-4.313,0.3206,-0.2979,-0.0466,0.3713,0.4962,-10.4733,3.8321,-0.366,-0.0093,0.6289,-2.5802,-16.3359,-0.5038,-0.3323,0.0073,0.3374,0.1145,-17.3969,2.4198,-0.2578,-0.0522,0.3862,-3.626,-11.1069,-1.0229,-0.239,-0.0625,0.4841,-1.7634,-24.1756,-0.8779,-0.2031,-0.0317,0.5298,-2.6183,-15.9924,0.3206,-0.0247,-0.0559,0.3264,-2.7252,-22.4122,-0.6183,-0.0659,-0.0906,0.6045,-4.7634,-30.6641,-0.3511,0.0945,-0.0496,0.3435,-3.3359,-21.626,-1.2748,0.2527,-0.0845,0.1631,-1.7634,-17.8855,-3.1985,0.4055,-0.1982,0.1221,-1.7634,-8.2137,-3.7328,0.4131,-0.1357,-0.0195
3.1374,4.7939,2.4351,-0.4475,-0.127,0.6599,0.9008,-11.9924,-2.3359,-0.3254,-0.0728,0.2793,-0.542,-1.542,-0.6031,-0.3362,0.1208,0.0735,2.1527,15.916,2.8015,-0.4917,0.021,0.5159,0.5878,-12.0992,5.6336,-0.5745,-0.0308,0.707,1.6489,-22.0,-1.9389,-0.4805,-0.0444,0.4131,-3.1679,-25.5191,-0.7328,-0.3381,0.0483,0.3215,-1.6183,-16.5267,-0.7023,-0.1902,-0.0759,0.2229,-1.7328,-9.3435,-1.1069,-0.123,0.01,0.4058,1.8855,-6.3282,-0.6183,-0.0615,0.043,0.3625,-0.7863,-7.8321,-0.5573,-0.0881,0.0105,0.5837,-2.4809,-11.0916,2.2977,-0.0823,0.0139,0.4827,-3.8092,-14.6794,-0.7786,-0.0154,0.0002,0.4551,-3.0305,-11.5802,0.0076,0.0151,-0.1799,0.5613,-4.0,-22.0687,-0.0534,0.0601,0.0471,0.4556,-3.3664,-21.084,-0.7099,0.1938,-0.1633,0.2649,-2.2748,-17.5267,-0.6412,0.3384,-0.1013,0.209
0.7634,1.0305,0.2748,-0.4319,-0.03,0.2334,0.4885,-1.0305,0.2061,-0.4495,-0.0381,0.3228,0.6336,-4.7023,-0.2977,-0.4197,-0.0613,0.3118,-0.7634,-3.1298,0.1985,-0.4189,-0.0081,0.3232,-1.2443,-8.458,0.9618,-0.4688,-0.0232,0.4082,-0.3053,-9.7252,1.3817,-0.4194,-0.0872,0.3572,0.0687,-14.7328,1.0611,-0.3601,-0.0435,0.3774,-1.6183,-12.3893,1.1298,-0.3235,-0.0479,0.3572,-2.1374,-15.1527,-0.3969,-0.3069,-0.0608,0.4219,-3.5649,-16.9924,2.4122,-0.2102,0.0527,0.4114,-0.1221,-18.6412,3.626,-0.1184,-0.0352,0.3457,-3.8015,-11.0458,4.916,-0.0537,-0.0613,0.3879,-4.7557,-9.313,2.9008,-0.0361,-0.0479,0.4641,-4.771,-12.5191,0.145,-0.0449,-0.1711,0.5505,-6.4427,-18.229,-4.6565,-0.01,-0.1267,0.4609,-6.1374,-22.0611,-7.771,0.113,-0.1162,0.3787,-4.5573,-21.5649,-3.1069,0.2742,-0.1145,0.158
-1.0992,-3.3053,-0.9771,-0.3804,-0.0742,0.3105,-0.0229,12.2061,7.3053,-0.4033,-0.0134,0.2407,4.7863,-1.8855,1.8473,-0.4771,-0.0747,0.3708,2.1527,-3.9237,1.916,-0.4919,-0.144,0.4509,0.7023,-15.9924,2.3053,-0.4705,0.0437,0.3706,-0.9008,-17.7252,-0.9924,-0.3943,-0.0889,0.4089,-1.6794,-16.5038,0.5191,-0.2998,0.0186,0.3542,-1.5649,-17.7786,-0.3435,-0.2214,-0.031,0.376,-2.5725,-12.4122,1.1679,-0.1321,0.0847,0.3391,-2.5267,-12.0382,2.7786,-0.1025,-0.0432,0.4592,-4.1756,-12.9771,2.3664,-0.0906,-0.075,0.4827,-4.4504,-13.4198,1.3206,-0.0347,-0.0938,0.4453,-4.2061,-15.9008,1.6794,-0.0022,-0.0464,0.5222,-2.5878,-18.7863,2.771,0.0364,-0.0759,0.408,-1.0,-22.5038,-1.313,0.1526,-0.1292,0.2825,-3.0,-14.3282,0.7634,0.2383,-0.1045,0.1401,-0.1221,-4.7939,-0.2901,0.3342,-0.1614,0.0947
-0.3817,-7.2214,0.1145,-0.4404,-0.0061,0.3384,0.4733,-7.6794,0.4733,-0.4001,-0.0676,0.3938,-0.1603,-7.7863,1.5267,-0.3484,-0.0571,0.3789,0.4656,-9.1985,0.7863,-0.332,-0.0396,0.3445,-0.542,-8.5802,0.5878,-0.2957,-0.0469,0.4128,-1.3359,-9.5267,0.1832,-0.2664,-0.0288,0.4236,-1.374,-8.5115,1.1603,-0.2449,0.0044,0.4604,-2.084,-12.8626,0.3206,-0.2288,-0.0215,0.4785,-3.2595,-12.4351,1.5038,-0.1677,0.0188,0.4709,-5.0458,-14.7405,1.1298,-0.1213,-0.0098,0.4775,-4.1832,-15.7557,3.5954,-0.0896,-0.0752,0.5112,-6.9237,-17.3053,0.3969,-0.0425,-0.0762,0.438,-5.4198,-19.5802,1.0992,0.0166,-0.2295,0.4089,-5.7099,-19.0076,-1.1832,0.1274,-0.0479,0.3276,-4.0611,-14.2519,0.4733,0.239,-0.2471,0.1584,-2.1527,-8.4809,-0.4427,0.3271,-0.2087,0.1243,0.5496,-2.0229,-2.4046,0.3313,-0.2063,0.0342
0.2519,2.2137,-0.2061,-0.4463,-0.0349,0.4082,-0.5496,-3.0305,1.5573,-0.4844,0.0164,0.3938,-0.4733,-11.6183,0.916,-0.458,-0.0715,0.4382,-0.6336,-11.9237,0.7405,-0.3691,-0.0359,0.3154,-1.0153,-10.1679,0.0153,-0.3215,-0.0576,0.4014,-2.5954,-9.4733,-0.5115,-0.2454,-0.0667,0.302,-2.9695,-1.2366,-1.3435,-0.2285,0.0273,0.3413,-2.0229,-6.5573,1.1069,-0.2778,-0.084,0.4883,-2.4046,-10.0534,1.1221,-0.271,0.0037,0.4758,-2.1145,-11.9389,0.0916,-0.1951,-0.1821,0.3843,-3.0687,-5.5496,-2.8626,-0.1116,0.0164,0.3499,-0.9084,-6.0534,2.0916,-0.1865,-0.0979,0.5862,-3.5496,-18.4275,2.542,-0.2021,0.0195,0.561,-4.0534,-26.0916,-0.3664,-0.1028,-0.0981,0.4504,-6.4656,-28.0611,2.8244,0.0281,-0.019,0.301,-5.0458,-23.8855,2.7023,0.2642,-0.322,0.1121,-2.7099,-14.0763,-0.0153,0.3389,-0.1462,0.0215
-0.4656,-1.4046,0.4427,-0.407,0.0105,0.3452,0.9695,-2.2901,-0.9771,-0.3682,-0.0645,0.2971,0.8931,-1.7023,-0.6031,-0.3894,-0.0527,0.3098,0.5496,-0.2595,-1.5191,-0.3645,0.0217,0.3242,-1.6336,-3.5954,0.5725,-0.4055,-0.0645,0.4128,-1.7786,-5.3359,-0.8244,-0.4211,-0.0662,0.4578,-1.7481,-11.2214,-0.374,-0.3723,-0.0266,0.4224,-2.229,-11.1603,-0.2137,-0.3113,-0.012,0.3499,-2.3588,-9.7786,-0.4046,-0.2712,-0.0562,0.4346,-2.6718,-9.6412,0.4504,-0.2344,-0.0354,0.3606,-2.1679,-11.3817,-0.5802,-0.2168,-0.0684,0.4729,-3.1832,-14.2137,0.1603,-0.1992,-0.0173,0.4724,-3.4809,-16.626,1.2214,-0.155,-0.104,0.4819,-6.1145,-19.8931,3.3359,-0.1348,0.0713,0.5078,-6.6565,-26.2214,1.2748,-0.0198,-0.1809,0.3428,-6.9695,-22.4504,-3.145,0.1501,-0.1309,0.2317,-3.8244,-17.8626,-1.1908,0.3071,-0.2339,0.1226
1.0229,-3.2824,0.4733,-0.4766,-0.0579,0.3704,1.2824,-7.5267,2.7939,-0.5063,-0.0552,0.4185,0.0458,-14.1679,1.8931,-0.4536,-0.0044,0.3772,-0.2214,-17.3969,2.3588,-0.397,-0.0874,0.3396,-2.0,-14.6718,1.2061,-0.3223,0.0063,0.3503,-2.7557,-14.5649,2.4427,-0.2769,-0.0378,0.4282,-3.4046,-18.771,1.8779,-0.2139,-0.0327,0.4141,-4.1298,-15.3664,4.2519,-0.1453,-0.0142,0.4146,-4.3435,-17.8168,1.8855,-0.0837,-0.147,0.4243,-4.8244,-15.3282,0.5802,0.0095,-0.0581,0.376,-3.3206,-13.6794,0.9924,0.0583,-0.1206,0.3821,-5.6565,-14.1603,-0.0992,0.1089,-0.125,0.4121,-4.3053,-12.5802,-1.0,0.1721,-0.2026,0.2705,-3.3893,-8.6718,-0.1527,0.2808,-0.0664,0.2346,-1.1298,-1.6183,-0.7939,0.3423,-0.2188,0.1819,0.6718,6.6183,1.0153,0.292,-0.1804,0.2498,0.3893,8.1145,0.3206,0.2354,-0.189,0.2524
