0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
-1.8321,-0.7328,-1.5802,-0.1147,-0.0283,0.5139,-2.0382,-1.8092,-2.5038,-0.1221,-0.1526,0.5737,-1.6489,-7.5344,-7.6718,0.0679,-0.6562,0.5125,11.5725,7.0382,-26.7176,0.5393,-0.7451,-0.511,12.3053,32.0992,-24.6412,-0.0171,0.2495,-0.8328,-0.5802,34.1985,-9.084,-0.9785,0.741,-0.1909,-17.9542,27.4962,1.0076,-1.1851,0.6909,0.1992,-23.2137,15.2748,10.6031,-1.3357,0.5298,0.3416,-26.0076,-0.2595,16.6794,-1.4873,0.1072,0.4263,-27.3893,-14.2061,15.3817,-1.395,-0.2212,0.2961,-22.9237,-24.771,15.4351,-1.0605,-0.6133,0.1455,-11.8092,-25.8931,11.9924,-0.6826,-0.74,0.2319,-8.6412,-27.2977,2.3664,-0.4158,-0.5405,0.1467,-0.5115,-17.8168,-2.9695,-0.1189,-0.5295,0.001,1.0382,-8.3435,-9.7634,-0.0134,-0.3066,0.104,5.084,-5.1603,-14.6183,-0.0061,-0.2637,0.1646,8.3359,-1.0076,-11.6107,0.0017,-0.0715,0.23
-3.1756,5.6489,0.8855,0.2114,0.5212,-0.022,-8.4656,9.084,0.7099,0.187,0.4739,0.0276,-8.9924,2.8092,0.2977,0.0735,0.4817,0.2522,-4.4809,-2.8397,2.145,0.0874,0.5081,0.3735,-11.6565,-17.5725,2.2748,-0.2871,0.5032,0.7007,-18.4885,-34.9389,-11.916,-0.2959,-0.3164,0.5427,-12.7328,-40.4275,-37.1985,-0.1428,-0.3904,-0.3604,17.9237,-8.5649,-56.7786,-0.2212,-0.4468,-1.1504,16.6031,18.2748,-58.1679,-0.9497,1.1626,-1.1885,-32.9618,26.2443,-28.2901,-0.6343,1.0425,-0.8752,-1.2061,54.6107,1.6565,-1.1528,0.9744,-0.7024,-13.9847,40.7786,16.7481,-1.3464,0.9944,-0.4028,-29.6794,11.9847,23.3435,-1.0691,0.7412,-0.0457,-25.3206,0.9237,28.1527,-0.782,0.4143,0.0586,-18.8702,-11.3969,26.6031,-0.4302,0.0605,0.0552,-20.5115,-18.3053,17.4962,-0.1411,-0.062,-0.0188,-6.2824,-15.8626,10.2977,0.1899,-0.1489,-0.1091
0.4046,1.229,-1.2824,0.1523,0.4497,0.0994,-1.1527,0.8321,-0.1145,0.2141,0.5491,-0.0034,-0.5267,2.4198,0.3435,0.1614,0.5015,0.0417,-2.2824,2.1069,0.9771,0.188,0.481,0.03,-3.8855,5.0076,2.7176,0.1799,0.5063,0.0552,-4.2137,2.9847,3.2901,0.0083,0.7078,0.425,-2.2366,-16.8321,5.8168,-0.3496,0.2214,0.7954,-13.6336,-32.0916,-7.771,-0.1953,-0.1904,0.4556,-22.0076,-41.7481,-35.9771,-0.0881,-0.1755,-0.334,12.3435,-15.3053,-54.2137,-0.2539,-0.6165,-0.8103,15.1756,8.2366,-78.0458,-0.9763,0.6472,-1.0715,-27.2137,19.9084,-40.374,-1.0994,1.0571,-0.5278,-12.9237,33.7481,-6.6031,-0.8027,0.8096,-0.8044,-14.1679,51.6565,14.7634,-1.2388,0.8884,-0.8499,-33.8626,26.7863,18.4504,-1.343,0.7515,-0.3083,-35.5954,9.7252,27.8015,-1.106,0.4924,-0.1023,-19.5725,-8.9695,33.2595,-0.8733,0.0435,0.1353
-0.2519,0.626,-0.0382,0.2344,0.481,0.0154,0.3511,0.9771,1.0916,0.1736,0.4744,0.0522,-1.2061,2.9847,1.3969,0.2629,0.5029,-0.0369,-0.687,4.8168,1.6031,0.2339,0.5144,0.0554,-4.1985,2.374,2.5267,0.0933,0.5928,0.3242,-2.0382,-10.1221,5.0076,-0.167,0.4746,0.5696,0.3588,-18.4427,3.8244,0.0071,0.2107,0.2974,-5.3817,-20.4122,-5.4656,0.1753,-0.0129,0.0305,-9.0382,-26.7328,-21.4351,-0.0354,-0.1648,0.0059,-10.4046,-15.5802,-44.0534,0.1206,-0.2239,-0.5696,36.5496,5.3817,-65.2137,-0.8567,-0.1648,-0.9695,-5.4962,16.2901,-53.145,-0.8103,1.5125,-0.928,-15.8168,21.1908,-11.7634,-0.6887,0.7842,-0.8777,-15.687,45.4962,2.5649,-0.9775,1.01,-1.0322,-32.6641,29.229,13.2214,-1.0945,0.6455,-0.5557,-36.229,17.6718,21.3588,-1.0994,0.6079,-0.0273,-29.855,-4.1069,25.8702,-0.8337,0.1475,0.0981
0.5038,3.6489,1.5573,0.2446,0.4839,0.0215,-3.5649,4.6565,-0.084,0.2209,0.5186,0.0605,-3.6412,2.3817,-1.0382,0.2183,0.4004,0.0779,-2.8168,0.3817,-1.2672,0.22,0.4219,0.0627,-3.229,1.542,0.4733,0.0947,0.5439,0.2766,-9.3359,-8.5878,2.8626,-0.1008,0.7136,0.4658,-12.6947,-21.0,-2.9542,-0.1621,-0.0994,0.4885,-8.9466,-34.5496,-26.3511,-0.1416,-0.4126,0.1282,9.2443,-30.5954,-42.626,-0.2219,-0.4502,-0.783,24.8168,3.6031,-82.9237,-0.895,0.0637,-1.4175,-21.4962,26.8473,-53.7023,-0.8733,1.4807,-0.9636,-5.2519,37.5954,-8.8473,-1.0315,0.7832,-0.6741,-22.9084,38.4275,9.0153,-1.1924,1.1511,-0.792,-29.3206,24.6489,16.7176,-1.0911,0.5981,-0.4307,-31.1908,9.5115,26.2748,-1.0452,0.4937,-0.1079,-22.9924,-4.5573,29.4885,-0.7424,0.1509,0.0183,-22.0153,-16.1985,23.1298,-0.3948,0.0537,0.0208
-0.8473,2.7405,0.771,0.2695,0.4702,-0.0613,0.4504,4.4427,0.5115,0.25,0.4797,-0.0171,-3.0076,7.1679,-1.0534,0.2166,0.449,0.0527,-1.3511,6.3053,-1.6489,0.1409,0.4434,0.1301,-4.4885,-0.0763,1.5878,-0.0212,0.5366,0.4253,-6.8855,-16.2519,0.1756,-0.2585,0.4639,0.6697,-15.9542,-30.5725,-12.8779,-0.1907,-0.176,0.5322,-16.3511,-41.5496,-38.855,-0.2515,-0.3369,-0.2292,27.771,-17.2977,-67.4122,-0.6013,-0.812,-1.2158,10.7405,15.6489,-67.6107,-0.8083,1.6982,-1.564,-24.0229,29.4122,-25.1069,-1.0349,0.6633,-0.7561,-7.8015,49.7634,-1.7481,-0.9844,0.8591,-1.0706,-25.7863,45.1298,2.9618,-1.3633,0.5994,-0.5686,-32.6794,22.2137,19.5191,-1.2559,0.623,-0.1257,-29.9084,2.7252,25.9008,-0.9399,0.4043,0.0063,-24.3053,-12.6336,23.9771,-0.5374,0.0583,0.0281,-18.0763,-22.855,21.1145,-0.2834,0.0173,-0.0078
-1.0382,1.5191,-1.4656,0.2439,0.468,-0.0054,-0.5344,2.5344,-0.8244,0.2307,0.5232,-0.0327,-7.9618,5.1221,-2.5038,0.2351,0.5281,-0.0349,-6.9084,5.2443,-1.7023,0.1616,0.4661,0.1794,-6.1298,0.8321,1.3282,-0.147,0.804,0.6904,-12.9008,-30.8931,-0.1756,-0.5264,-0.084,0.906,-5.6947,-45.0992,-24.3511,-0.2791,-0.3213,-0.2212,1.771,-28.7099,-45.9771,-0.2075,-0.5583,-0.9785,32.8702,5.4351,-66.5496,-0.6848,0.2886,-1.6086,-21.5115,31.1985,-44.7099,-0.8015,0.8845,-1.0051,0.1603,48.6183,-14.145,-1.0222,0.7925,-1.0327,-26.0687,45.1374,-1.9771,-1.3984,1.3186,-0.7349,-30.6107,29.8244,11.8702,-1.0286,0.7407,-0.3826,-32.8321,5.1908,16.5191,-0.98,0.4158,0.1255,-13.5878,-7.1374,27.0992,-0.5647,0.2688,-0.0098,-29.1985,-17.6107,18.3282,-0.4431,0.1917,-0.011,-10.8855,-22.374,15.2443,-0.053,-0.1155,-0.1521
-17.6107,4.0534,-3.8244,0.1641,0.5356,0.1453,-19.6107,-4.1527,-5.7252,-0.0151,0.4421,0.4363,-18.687,-18.4733,-9.2519,-0.1069,0.2354,0.4917,-10.4809,-18.916,-13.0534,0.0674,0.0681,0.1841,3.8473,-16.1374,-12.5496,0.0618,0.4651,0.1013,-17.7023,-21.6794,-25.0305,0.1978,-0.1963,0.2124,5.8397,1.9847,-56.5496,-0.0027,-0.8765,-0.6343,45.6183,21.4122,-63.1221,-1.4192,0.7356,-1.2764,-27.2519,35.6489,-25.3282,-0.7039,1.0762,-0.9353,-22.1374,53.916,-14.9237,-0.8315,0.614,-0.9907,-12.4275,46.2977,16.7099,-1.478,0.6951,-0.5554,-38.5038,27.9237,9.5115,-1.2139,0.791,-0.3359,-30.5115,11.5878,20.3893,-0.9592,0.3604,-0.0771,-29.9695,-5.9466,20.5573,-0.8057,0.2166,0.0574,-18.6107,-16.916,18.6183,-0.5276,0.1653,0.1355,-16.3664,-30.7939,16.3282,-0.2883,0.0164,0.0051,-6.7557,-31.4046,10.916,0.0879,-0.105,-0.1489
-5.458,6.2901,0.0229,0.0439,0.4915,0.2754,-3.2748,-3.8931,3.9924,-0.0249,0.6543,0.3362,-8.7786,-10.7405,3.5649,-0.0063,0.3538,0.2856,1.8244,-13.2748,5.8168,0.1941,0.4436,-0.0095,-8.229,-16.2519,0.1527,-0.2568,0.1541,0.6584,-4.9084,-32.374,-10.1679,-0.1418,-0.3931,0.4375,13.5038,-46.0076,-37.7786,-0.6545,-0.5254,-0.4243,9.9542,-19.2748,-64.5725,-0.3931,0.4258,-1.6169,-15.3893,20.771,-50.5267,-0.3333,0.9617,-1.271,-14.9542,37.5344,-34.9008,-0.7573,0.3779,-0.8777,-15.4733,51.916,-10.8702,-1.01,0.895,-0.9885,-32.0992,34.7099,2.4733,-1.4167,0.9175,-0.3196,-36.2901,12.3969,13.5267,-0.8911,0.6313,-0.2727,-27.4962,-0.8626,24.0458,-0.7561,0.252,-0.0293,-26.4198,-14.1908,19.3588,-0.5605,0.1777,0.1033,-19.3053,-29.2519,17.4656,-0.4187,0.0364,0.03,-8.8473,-25.4733,12.7634,0.0366,-0.0286,-0.21
-1.3359,3.3206,0.3664,0.179,0.5046,0.054,-1.0382,1.7099,1.374,0.1973,0.4314,0.0342,-0.0229,3.0992,0.1298,0.2007,0.4116,0.0835,0.0763,0.9389,-0.5954,0.2056,0.4377,0.0354,-0.8321,2.5038,-0.5649,0.1902,0.4631,0.0955,-3.5954,0.5115,1.2672,0.1018,0.6794,0.2439,-6.6794,-17.2214,5.9313,-0.2764,0.4648,0.801,-13.7252,-42.5496,-14.9313,-0.437,-0.3853,0.542,-4.0687,-44.7786,-33.9008,-0.2883,-0.219,-0.6799,32.1069,-13.145,-52.8397,-0.4749,-0.3518,-1.0515,13.9466,7.3053,-56.3282,-0.6541,0.9861,-1.1775,-23.1908,16.3588,-36.313,-0.6736,0.6592,-0.8735,-10.2901,40.8779,-18.2443,-0.738,0.6414,-1.1746,-33.9084,48.0076,-3.855,-1.3623,0.9395,-0.8345,-43.3053,23.1603,19.0916,-1.0747,0.6614,-0.4861,-44.8702,7.6107,24.1985,-0.9744,0.3022,-0.1233,-28.0611,-9.0458,22.8321,-0.6045,0.0442,0.0767
-2.2137,0.1298,-1.0534,0.1262,0.4683,0.0562,0.6031,0.145,-0.0763,0.1709,0.4475,0.0088,-3.0534,-0.1832,-1.3588,0.0964,0.5483,0.1399,-0.7863,-4.0687,3.0534,-0.0237,0.6357,0.1477,-0.9084,-8.2214,5.7405,-0.3042,0.6492,0.4336,-4.1221,-22.3893,7.9008,-0.4514,0.2917,0.3665,-1.2748,-33.9466,-1.4122,-0.3411,-0.1855,-0.0498,1.1069,-34.7023,-16.0687,-0.0825,-0.3066,-0.6001,18.5267,-19.9084,-23.9389,0.3179,0.0156,-1.4197,11.5344,14.5573,-27.0916,0.5774,0.7515,-1.5378,7.9695,30.084,-21.9771,0.123,0.9216,-1.0208,2.0458,32.3053,-15.5191,-0.1331,0.7373,-0.8118,-5.313,32.4046,-8.5344,-0.5503,0.9749,-0.4661,-16.4504,21.1069,5.0763,-0.7004,1.1118,-0.219,-18.8779,8.6489,10.5954,-0.6069,0.6267,0.0171,-19.2901,-3.8931,11.1527,-0.3379,0.3901,-0.0583,-14.6947,-7.3511,9.2748,-0.1345,0.2073,-0.0637
-0.1069,2.6489,-0.2519,0.2263,0.4482,0.042,0.6565,2.229,-0.8473,0.21,0.4395,0.0696,-0.1679,1.4275,-0.5573,0.1877,0.469,0.083,-1.4504,1.7786,-0.8702,0.2114,0.4792,0.05,-6.2061,1.771,-1.4198,0.1877,0.5171,0.1355,-8.7863,-3.3969,-2.5725,-0.0491,0.5886,0.5688,-31.0153,-28.6412,-7.1908,-0.1731,0.1624,0.7363,-1.2137,-33.4809,-22.5725,-0.0818,-0.5288,0.0024,4.2061,-25.6641,-45.5802,-0.4016,-0.3118,-0.3765,35.8931,-8.1298,-62.8473,-0.8997,-0.1907,-0.9883,11.7099,18.7405,-41.9695,-0.6777,1.5095,-1.3926,-10.5038,32.458,-18.2214,-0.8555,0.8799,-0.9534,-17.5344,51.1603,-7.5649,-0.7795,0.7058,-1.2791,-30.9618,48.0382,5.7786,-1.4849,0.8347,-0.4023,-33.5191,19.2901,17.9542,-1.1089,0.592,-0.0938,-27.5802,-3.2519,24.9466,-0.9241,0.2708,0.2244,-26.0534,-19.0382,24.6107,-0.4036,0.1731,-0.071
-0.2977,1.5725,-0.1985,0.2329,0.4468,-0.0312,-0.2977,2.5344,-0.5496,0.219,0.4768,-0.0127,-0.1603,1.2137,0.2672,0.1885,0.4636,0.0454,-1.1679,1.6565,1.9389,0.241,0.4834,-0.0271,-4.4733,4.6412,-2.4504,0.2756,0.5215,0.0032,-11.3817,-2.9313,0.2214,-0.1975,0.6687,0.6729,-24.5115,-27.0229,-7.7328,-0.3071,-0.0168,0.8989,-14.5191,-47.626,-34.7252,-0.375,-0.396,-0.1362,17.3588,-27.0992,-53.2366,-0.4333,-0.417,-1.0503,27.6565,9.5496,-60.0763,-0.7581,0.7366,-1.4597,-26.4504,25.6489,-38.8779,-0.8926,0.7258,-0.9153,12.0305,53.374,-7.5496,-0.9714,0.9141,-1.1218,-29.5649,48.8702,-4.2366,-1.3503,1.021,-0.8828,-33.4733,22.0611,13.7099,-1.0925,0.6162,-0.28,-29.1679,5.1069,22.8168,-0.95,0.4097,0.073,-19.9389,-7.855,25.7634,-0.5098,0.1741,0.012,-21.1603,-15.8321,19.9313,-0.3062,0.1265,-0.0249
-2.145,2.3282,0.3359,0.2083,0.4924,-0.0398,-3.5802,2.7176,0.458,0.2231,0.4443,-0.0422,-2.7634,3.458,0.2672,0.2146,0.4702,0.0161,-2.0763,5.0076,0.4656,0.2432,0.4473,0.0112,-7.5802,0.5267,-0.4198,0.012,0.6545,0.3655,-2.9084,-14.9618,4.9542,-0.2964,0.5046,0.7996,-20.0916,-44.3511,-9.9847,-0.499,-0.1479,0.5046,-20.8321,-52.3206,-37.4962,-0.3569,-0.28,-0.4578,30.7405,-17.8855,-61.9466,-0.5181,-0.5742,-1.3579,8.5802,11.7939,-55.2366,-0.7183,1.28,-1.405,-8.0305,40.8397,-27.9008,-0.9065,0.7104,-1.1011,-15.7252,45.7481,-14.7405,-0.8816,0.9248,-1.2468,-34.4885,45.8015,4.5038,-1.2471,0.772,-0.6169,-40.4046,19.1985,18.7099,-1.1521,0.5759,-0.054,-28.3359,-2.8244,27.3359,-0.8223,0.2661,0.1155,-16.2519,-12.916,24.8702,-0.4766,0.0916,0.1218,-19.5038,-23.3282,17.1298,-0.187,-0.0549,-0.0957
